ANO_ELEICAO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NM_LOCAL_VOTACAO,QT_VOTOS_SAMIR,QT_VOTOS_VALIDOS_SECAO,Local_Busca_Geografica
2022,RIO BRANCO,9,280,FACULDADE UNINORTE,7,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2022,RIO BRANCO,1,506,SEST/SENAT,5,2690,"RIO BRANCO, Acre, Brasil, SEST/SENAT"
2022,EPITACIOLÂNDIA,6,22,ESCOLA JOAO PEDRO DA SILVA,1,1210,"EPITACIOLÂNDIA, Acre, Brasil, ESCOLA JOAO PEDRO DA SILVA"
2022,RIO BRANCO,1,401,SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE),9,1600,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE)"
2022,RIO BRANCO,9,220,URAP - AUGUSTO HIDALGO DE LIMA,5,1759,"RIO BRANCO, Acre, Brasil, URAP - AUGUSTO HIDALGO DE LIMA"
2022,RIO BRANCO,1,690,ESCOLA ESTADUAL IZA MELLO,4,3433,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL IZA MELLO"
2022,BRASILÉIA,6,128,ESCOLA VALDOMIRO FERREIRA BARROSO - KM 19,7,1074,"BRASILÉIA, Acre, Brasil, ESCOLA VALDOMIRO FERREIRA BARROSO - KM 19"
2022,RIO BRANCO,9,59,DEPARTAMENTO DE VIGILÂNCIA EPIDEMIOLÓGICA,10,1783,"RIO BRANCO, Acre, Brasil, DEPARTAMENTO DE VIGILÂNCIA EPIDEMIOLÓGICA"
2022,RIO BRANCO,9,197,ESCOLA  AFONSO PINTO DE MEDEIROS,4,1597,"RIO BRANCO, Acre, Brasil, ESCOLA  AFONSO PINTO DE MEDEIROS"
2022,TARAUACÁ,5,4,ESCOLA JOSE AUGUSTO DE ARAUJO,3,1074,"TARAUACÁ, Acre, Brasil, ESCOLA JOSE AUGUSTO DE ARAUJO"
2022,SENADOR GUIOMARD,8,40,COLEGIO SANTO IZIDORO,5,1074,"SENADOR GUIOMARD, Acre, Brasil, COLEGIO SANTO IZIDORO"
2022,RIO BRANCO,9,181,ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL),10,1767,"RIO BRANCO, Acre, Brasil, ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL)"
2022,RIO BRANCO,9,293,CENTRO DE TECNOLOGIA DA MADEIRA E DO MOBILIÁRIO (SESI),5,1554,"RIO BRANCO, Acre, Brasil, CENTRO DE TECNOLOGIA DA MADEIRA E DO MOBILIÁRIO (SESI)"
2022,RIO BRANCO,1,694,CENTRO DE SAÚDE VILA IVONETE,1,3450,"RIO BRANCO, Acre, Brasil, CENTRO DE SAÚDE VILA IVONETE"
2022,PLÁCIDO DE CASTRO,8,10,ESCOLA ELIAS MANSOUR SIMAO FILHO,2,1074,"PLÁCIDO DE CASTRO, Acre, Brasil, ESCOLA ELIAS MANSOUR SIMAO FILHO"
2022,PLÁCIDO DE CASTRO,8,151,ESCOLA ESTADUAL RURAL MANUEL DE BARROS,17,1562,"PLÁCIDO DE CASTRO, Acre, Brasil, ESCOLA ESTADUAL RURAL MANUEL DE BARROS"
2022,RIO BRANCO,9,291,COLÉGIO ALTERNATIVO,6,1422,"RIO BRANCO, Acre, Brasil, COLÉGIO ALTERNATIVO"
2022,RIO BRANCO,9,432,ESCOLA MARINA VICENTE GOMES,3,2046,"RIO BRANCO, Acre, Brasil, ESCOLA MARINA VICENTE GOMES"
2022,RIO BRANCO,1,148,ACREPREVIDÊNCIA,5,2828,"RIO BRANCO, Acre, Brasil, ACREPREVIDÊNCIA"
2022,PORTO ACRE,1,616,ESCOLA CRISTO REI,2,1139,"PORTO ACRE, Acre, Brasil, ESCOLA CRISTO REI"
2022,RIO BRANCO,1,36,COLEGIO ACREANO,11,1139,"RIO BRANCO, Acre, Brasil, COLEGIO ACREANO"
2022,RIO BRANCO,1,687,ESCOLA LINDAURA MARTINS LEITÃO,4,3425,"RIO BRANCO, Acre, Brasil, ESCOLA LINDAURA MARTINS LEITÃO"
2022,ACRELÂNDIA,8,99,ESCOLA NOVO HORIZONTE,3,1066,"ACRELÂNDIA, Acre, Brasil, ESCOLA NOVO HORIZONTE"
2022,RIO BRANCO,9,406,ESCOLA DOUTOR SANTIAGO DANTAS,9,1902,"RIO BRANCO, Acre, Brasil, ESCOLA DOUTOR SANTIAGO DANTAS"
2022,RIO BRANCO,9,301,ELETRONORTE,5,2011,"RIO BRANCO, Acre, Brasil, ELETRONORTE"
2022,BRASILÉIA,6,62,ESCOLA ODILON PRATAGI,1,1210,"BRASILÉIA, Acre, Brasil, ESCOLA ODILON PRATAGI"
2022,MÂNCIO LIMA,4,96,SECRETARIA DE ACAO SOCIAL,1,1023,"MÂNCIO LIMA, Acre, Brasil, SECRETARIA DE ACAO SOCIAL"
2022,CAPIXABA,2,93,ESC ENS FUN PROF NOELIA MARIA ALVES DE SOUZA,3,1120,"CAPIXABA, Acre, Brasil, ESC ENS FUN PROF NOELIA MARIA ALVES DE SOUZA"
2022,CRUZEIRO DO SUL,4,262,ESCOLA CIVICO-MILITAR MADRE ADELGUNDES BECKER,1,1295,"CRUZEIRO DO SUL, Acre, Brasil, ESCOLA CIVICO-MILITAR MADRE ADELGUNDES BECKER"
2022,ACRELÂNDIA,8,9,ESCOLA ALTINA MAGALHAES,1,1015,"ACRELÂNDIA, Acre, Brasil, ESCOLA ALTINA MAGALHAES"
2022,RIO BRANCO,9,42,CENTRO DIA PARA IDOSOS,7,1996,"RIO BRANCO, Acre, Brasil, CENTRO DIA PARA IDOSOS"
2022,RIO BRANCO,9,403,FACULDADE UNINORTE,8,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2022,RIO BRANCO,1,43,CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA,8,1074,"RIO BRANCO, Acre, Brasil, CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA"
2022,BRASILÉIA,6,136,ESCOLA MENINO JESUS,1,1996,"BRASILÉIA, Acre, Brasil, ESCOLA MENINO JESUS"
2022,RIO BRANCO,9,445,COLÉGIO MILITAR TIRADENTES,2,2380,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR TIRADENTES"
2022,SENADOR GUIOMARD,8,92,ESCOLA MODELO,2,1406,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA MODELO"
2022,BRASILÉIA,6,81,ESCOLA FONTENELE DE CASTRO,4,1120,"BRASILÉIA, Acre, Brasil, ESCOLA FONTENELE DE CASTRO"
2022,PORTO ACRE,1,614,ESCOLA SÃO RAIMUNDO NONATO,4,1112,"PORTO ACRE, Acre, Brasil, ESCOLA SÃO RAIMUNDO NONATO"
2022,RIO BRANCO,1,702,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO (SEPLAG - ANTIGA SDA),5,3611,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO (SEPLAG - ANTIGA SDA)"
2022,RIO BRANCO,1,671,ESCOLA BERTA VIEIRA DE ANDRADE,6,3379,"RIO BRANCO, Acre, Brasil, ESCOLA BERTA VIEIRA DE ANDRADE"
2022,RIO BRANCO,1,278,PALACIO DAS SECRETARIAS,6,1490,"RIO BRANCO, Acre, Brasil, PALACIO DAS SECRETARIAS"
2022,RIO BRANCO,9,456,COLÉGIO MILITAR TIRADENTES,4,2380,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR TIRADENTES"
2022,EPITACIOLÂNDIA,6,47,ESCOLA BELA FLOR,1,1309,"EPITACIOLÂNDIA, Acre, Brasil, ESCOLA BELA FLOR"
2022,PLÁCIDO DE CASTRO,8,1,PREDIO DA SEAPROF - ANTIGA EMATER - ACRE,2,1040,"PLÁCIDO DE CASTRO, Acre, Brasil, PREDIO DA SEAPROF - ANTIGA EMATER - ACRE"
2022,SENADOR GUIOMARD,8,119,ESCOLA BRIGADEIRO EDUARDO GOMES,2,1090,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA BRIGADEIRO EDUARDO GOMES"
2022,RIO BRANCO,1,459,ESCOLA BENFICA,4,2674,"RIO BRANCO, Acre, Brasil, ESCOLA BENFICA"
2022,RIO BRANCO,1,754,INSTITUTO ÁGUIAS DO SABER,6,3689,"RIO BRANCO, Acre, Brasil, INSTITUTO ÁGUIAS DO SABER"
2022,FEIJÓ,7,80,ESCOLA VICENTE CELSO BRANDAO,6,1163,"FEIJÓ, Acre, Brasil, ESCOLA VICENTE CELSO BRANDAO"
2022,SENA MADUREIRA,3,90,CEFPB - COMPLEXO ESCOLAR FRANCISCO PAULA BEZERRA,1,1252,"SENA MADUREIRA, Acre, Brasil, CEFPB - COMPLEXO ESCOLAR FRANCISCO PAULA BEZERRA"
2022,SENADOR GUIOMARD,8,29,ESCOLA FENELON MANOEL,2,1040,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA FENELON MANOEL"
2022,RIO BRANCO,1,6,COLÉGIO ESTADUAL BARÃO DO RIO BRANCO,9,1031,"RIO BRANCO, Acre, Brasil, COLÉGIO ESTADUAL BARÃO DO RIO BRANCO"
2022,SENADOR GUIOMARD,8,265,ESCOLA ESTADUAL ELZIRA ANGÉLICA DO NASCIMENTO,1,1457,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA ESTADUAL ELZIRA ANGÉLICA DO NASCIMENTO"
2022,RIO BRANCO,9,123,ESCOLA MARILDA GOUVEIA VIANA,6,1600,"RIO BRANCO, Acre, Brasil, ESCOLA MARILDA GOUVEIA VIANA"
2022,RIO BRANCO,1,470,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,6,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2022,RIO BRANCO,9,434,UFAC - UNIVERSIDADE FEDERAL DO ACRE,7,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2022,RIO BRANCO,1,701,INSTITUTO ÁGUIAS DO SABER,5,3611,"RIO BRANCO, Acre, Brasil, INSTITUTO ÁGUIAS DO SABER"
2022,RIO BRANCO,1,560,ESCOLA OSCAR FELICIO DE SOUZA,9,2534,"RIO BRANCO, Acre, Brasil, ESCOLA OSCAR FELICIO DE SOUZA"
2022,RIO BRANCO,9,187,ESCOLA DARCY VARGAS,19,1228,"RIO BRANCO, Acre, Brasil, ESCOLA DARCY VARGAS"
2022,RIO BRANCO,9,117,ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES,10,1015,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES"
2022,RIO BRANCO,1,288,SENAI,27,2054,"RIO BRANCO, Acre, Brasil, SENAI"
2022,TARAUACÁ,5,19,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA - SEMEC,1,1120,"TARAUACÁ, Acre, Brasil, SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA - SEMEC"
2022,RIO BRANCO,1,767,ESCOLA DR. MARIO DE OLIVEIRA,10,3700,"RIO BRANCO, Acre, Brasil, ESCOLA DR. MARIO DE OLIVEIRA"
2022,BRASILÉIA,6,126,ESCOLA MARIA SOCORRO DE SOUZA FROTA,1,1040,"BRASILÉIA, Acre, Brasil, ESCOLA MARIA SOCORRO DE SOUZA FROTA"
2022,RIO BRANCO,1,762,SEME - SECRETARIA MUNICIPAL DE EDUCAÇÃO,2,3689,"RIO BRANCO, Acre, Brasil, SEME - SECRETARIA MUNICIPAL DE EDUCAÇÃO"
2022,XAPURI,2,18,COLÉGIO DIVINA PROVIDÊNCIA,5,1031,"XAPURI, Acre, Brasil, COLÉGIO DIVINA PROVIDÊNCIA"
2022,BRASILÉIA,6,112,ESCOLA FRANCISCO GERMANO DA SILVA - KM 68,2,1198,"BRASILÉIA, Acre, Brasil, ESCOLA FRANCISCO GERMANO DA SILVA - KM 68"
2022,RIO BRANCO,1,743,SECRETARIA ESTADUAL ADJUNTA DE LICITAÇÕES (CPL),8,3611,"RIO BRANCO, Acre, Brasil, SECRETARIA ESTADUAL ADJUNTA DE LICITAÇÕES (CPL)"
2022,BUJARI,9,2,ESCOLA EDMUNDO PINTO DE ALMEIDA NETO,5,1104,"BUJARI, Acre, Brasil, ESCOLA EDMUNDO PINTO DE ALMEIDA NETO"
2022,RIO BRANCO,1,508,ESCOLA DEPUTADO RAIMUNDO HERMINIO DE MELO,2,1848,"RIO BRANCO, Acre, Brasil, ESCOLA DEPUTADO RAIMUNDO HERMINIO DE MELO"
2022,RIO BRANCO,9,41,ESCOLA NATALINO DA SILVEIRA BRITO,6,1074,"RIO BRANCO, Acre, Brasil, ESCOLA NATALINO DA SILVEIRA BRITO"
2022,RIO BRANCO,1,796,IDAF - VILA ACRE,6,2810,"RIO BRANCO, Acre, Brasil, IDAF - VILA ACRE"
2022,RIO BRANCO,9,331,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,6,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2022,RIO BRANCO,1,792,INSTITUTO FEDERAL DO ACRE - IFAC,5,3751,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC"
2022,SENADOR GUIOMARD,8,239,ESCOLA PADRE CARLOS CASAVECCHIA,2,1163,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA PADRE CARLOS CASAVECCHIA"
2022,RIO BRANCO,9,334,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,2,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2022,RIO BRANCO,9,326,ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA,10,2089,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA"
2022,RIO BRANCO,9,173,ESCOLA ALMADA BRITO,7,1724,"RIO BRANCO, Acre, Brasil, ESCOLA ALMADA BRITO"
2022,RIO BRANCO,9,430,U VERSE (ANTIGA FAAO),4,1872,"RIO BRANCO, Acre, Brasil, U VERSE (ANTIGA FAAO)"
2022,RIO BRANCO,9,19,ESCOLA FRANCISCO SALGADO FILHO,8,1031,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO SALGADO FILHO"
2022,RIO BRANCO,1,773,ESCOLA HUMBERTO SOARES,7,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2022,EPITACIOLÂNDIA,6,70,ESCOLA CASTELO BRANCO - KM 20,1,1317,"EPITACIOLÂNDIA, Acre, Brasil, ESCOLA CASTELO BRANCO - KM 20"
2022,RIO BRANCO,1,176,SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE),6,1600,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE EDUCAÇÃO (ANTIGO SEBRAE)"
2022,ACRELÂNDIA,8,64,ESCOLA  DE 1 GRAU PROF PEDRO DE CASTRO MEIRELES,2,1023,"ACRELÂNDIA, Acre, Brasil, ESCOLA  DE 1 GRAU PROF PEDRO DE CASTRO MEIRELES"
2022,SENADOR GUIOMARD,8,44,COLEGIO 15 DE JUNHO,5,1031,"SENADOR GUIOMARD, Acre, Brasil, COLEGIO 15 DE JUNHO"
2022,BRASILÉIA,6,1,ESCOLA  KAIRALA JOSE KAIRALA,2,2275,"BRASILÉIA, Acre, Brasil, ESCOLA  KAIRALA JOSE KAIRALA"
2022,RIO BRANCO,1,40,ESCOLA PROF JOSE RODRIGUES LEITE - ETICA,10,1317,"RIO BRANCO, Acre, Brasil, ESCOLA PROF JOSE RODRIGUES LEITE - ETICA"
2022,XAPURI,2,27,IFAC - CAMPUS XAPURI,3,1082,"XAPURI, Acre, Brasil, IFAC - CAMPUS XAPURI"
2022,PORTO ACRE,1,625,IFAC - POLO PORTO ACRE,2,1198,"PORTO ACRE, Acre, Brasil, IFAC - POLO PORTO ACRE"
2022,RIO BRANCO,1,554,ESCOLA LOURIVAL PINHO,11,1643,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL PINHO"
2022,RIO BRANCO,9,373,UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA,1,2240,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA"
2022,BRASILÉIA,6,38,ESCOLA GETULIO VARGAS,1,1082,"BRASILÉIA, Acre, Brasil, ESCOLA GETULIO VARGAS"
2022,ACRELÂNDIA,8,115,ESCOLA MARCILIO PONTES DOS SANTOS,3,1074,"ACRELÂNDIA, Acre, Brasil, ESCOLA MARCILIO PONTES DOS SANTOS"
2022,CAPIXABA,2,90,ESC ENS FUN PROF NOELIA MARIA ALVES DE SOUZA,1,1120,"CAPIXABA, Acre, Brasil, ESC ENS FUN PROF NOELIA MARIA ALVES DE SOUZA"
2022,RIO BRANCO,1,480,ESCOLA JOAO MARIANO,4,1856,"RIO BRANCO, Acre, Brasil, ESCOLA JOAO MARIANO"
2022,RIO BRANCO,1,27,COLÉGIO ESTADUAL BARÃO DO RIO BRANCO,8,1031,"RIO BRANCO, Acre, Brasil, COLÉGIO ESTADUAL BARÃO DO RIO BRANCO"
2022,RIO BRANCO,9,409,UFAC - UNIVERSIDADE FEDERAL DO ACRE,8,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2022,RIO BRANCO,1,818,ESCOLA MAURICILA SANTANA,1,2780,"RIO BRANCO, Acre, Brasil, ESCOLA MAURICILA SANTANA"
2022,RIO BRANCO,9,288,ESCOLA MUNICIPAL JOSE POTYGUARA,5,1929,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL JOSE POTYGUARA"
2022,RIO BRANCO,9,188,ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA,7,1040,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL ANGELINA GONÇALVES DE SOUZA"
2022,RIO BRANCO,1,749,COHAB-ACRE,4,3646,"RIO BRANCO, Acre, Brasil, COHAB-ACRE"
2022,RIO BRANCO,1,715,SENAC,4,3522,"RIO BRANCO, Acre, Brasil, SENAC"
2022,TARAUACÁ,5,42,ESCOLA DE ENSINO FUND. PROF. RILZA MARIA DANIEL DO NASCIMENTO,2,1350,"TARAUACÁ, Acre, Brasil, ESCOLA DE ENSINO FUND. PROF. RILZA MARIA DANIEL DO NASCIMENTO"
2022,PORTO ACRE,1,626,IFAC - POLO PORTO ACRE,2,1198,"PORTO ACRE, Acre, Brasil, IFAC - POLO PORTO ACRE"
2022,MANOEL URBANO,3,154,ESCOLA NAZIRA ANUTE DE LIMA,5,1244,"MANOEL URBANO, Acre, Brasil, ESCOLA NAZIRA ANUTE DE LIMA"
2022,RIO BRANCO,1,83,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,6,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2022,RIO BRANCO,9,205,ESCOLA PÚBLICA ADALBERTO SENA,17,1139,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ADALBERTO SENA"
2022,RIO BRANCO,1,472,ESCOLA DUQUE DE CAXIAS,8,2720,"RIO BRANCO, Acre, Brasil, ESCOLA DUQUE DE CAXIAS"
2022,RIO BRANCO,1,746,ESCOLA DOM GIOCONDO MARIA GROTTI,12,3638,"RIO BRANCO, Acre, Brasil, ESCOLA DOM GIOCONDO MARIA GROTTI"
2022,RIO BRANCO,1,757,ESCOLA LUIZ DE CARVALHO FONTENELLE,3,3662,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZ DE CARVALHO FONTENELLE"
2022,RIO BRANCO,1,477,BIBLIOTECA PÚBLICA ESTADUAL,10,2488,"RIO BRANCO, Acre, Brasil, BIBLIOTECA PÚBLICA ESTADUAL"
2022,RIO BRANCO,9,259,INSTITUTO DE DESENV. DE EDUCAÇÃO PROF DOM MOACYR (COL.AGRÍCOLA),9,1180,"RIO BRANCO, Acre, Brasil, INSTITUTO DE DESENV. DE EDUCAÇÃO PROF DOM MOACYR (COL.AGRÍCOLA)"
2022,RIO BRANCO,1,532,ESCOLA GEORGETE ELUAN KALUME,13,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2022,RIO BRANCO,1,810,ESCOLA PROFESSOR JOSUÉ FERNANDES,3,2712,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR JOSUÉ FERNANDES"
2022,RIO BRANCO,1,206,ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO,5,1783,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO"
2022,BRASILÉIA,6,63,ESCOLA ELSON DIAS DANTAS,1,1228,"BRASILÉIA, Acre, Brasil, ESCOLA ELSON DIAS DANTAS"
2022,RIO BRANCO,1,30,OCA RIO BRANCO,5,1066,"RIO BRANCO, Acre, Brasil, OCA RIO BRANCO"
2022,CRUZEIRO DO SUL,4,25,ESCOLA VALÉRIO CALDAS DE MAGALHÃES,1,1120,"CRUZEIRO DO SUL, Acre, Brasil, ESCOLA VALÉRIO CALDAS DE MAGALHÃES"
2022,RIO BRANCO,1,547,ESCOLA MAURICILA SANTANA,4,2780,"RIO BRANCO, Acre, Brasil, ESCOLA MAURICILA SANTANA"
2022,RIO BRANCO,1,460,ESCOLA PAULO FREIRE,12,2542,"RIO BRANCO, Acre, Brasil, ESCOLA PAULO FREIRE"
2022,RIO BRANCO,9,195,ESCOLA JOSÉ RIBAMAR BATISTA,14,1570,"RIO BRANCO, Acre, Brasil, ESCOLA JOSÉ RIBAMAR BATISTA"
2022,BUJARI,9,10,ESCOLA JOSE CEZARIO DE FARIAS,1,1023,"BUJARI, Acre, Brasil, ESCOLA JOSE CEZARIO DE FARIAS"
2022,RIO BRANCO,9,318,INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA,4,1023,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA"
2022,ASSIS BRASIL,6,37,ESCOLA IRIS CELIA CABANELLAS ZANNINI,1,1031,"ASSIS BRASIL, Acre, Brasil, ESCOLA IRIS CELIA CABANELLAS ZANNINI"
2022,SENA MADUREIRA,3,9,SEME - SECRETARIA MUNICIPAL DE EDUCAÇÃO,1,1058,"SENA MADUREIRA, Acre, Brasil, SEME - SECRETARIA MUNICIPAL DE EDUCAÇÃO"
2022,TARAUACÁ,5,31,ESCOLA DE ENSINO MÉDIO DR. FRANCISCO DJALMA DA CUNHA BATISTA,2,1244,"TARAUACÁ, Acre, Brasil, ESCOLA DE ENSINO MÉDIO DR. FRANCISCO DJALMA DA CUNHA BATISTA"
2022,RIO BRANCO,1,465,ESCOLA JOSE CHALUB LEITE,2,2577,"RIO BRANCO, Acre, Brasil, ESCOLA JOSE CHALUB LEITE"
2022,RIO BRANCO,1,439,ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS,10,1295,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA TEREZINHA MIGUÉIS"
2022,SENADOR GUIOMARD,8,127,CREAS - CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL,5,1376,"SENADOR GUIOMARD, Acre, Brasil, CREAS - CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL"
2022,XAPURI,2,39,ESCOLA ESPERANÇA DO POVO - FAZENDINHA,4,1201,"XAPURI, Acre, Brasil, ESCOLA ESPERANÇA DO POVO - FAZENDINHA"
2022,RIO BRANCO,9,175,ESCOLA PÚBLICA ALCIMAR LEITÃO,9,1147,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ALCIMAR LEITÃO"
2022,RIO BRANCO,1,503,ESCOLA CLARISSE FECURY,10,3174,"RIO BRANCO, Acre, Brasil, ESCOLA CLARISSE FECURY"
2022,RIO BRANCO,1,774,COLÉGIO LATO SENSU,12,3735,"RIO BRANCO, Acre, Brasil, COLÉGIO LATO SENSU"
2022,RIO BRANCO,9,329,ESCOLA JOELMA OLIVEIRA DE LIMA,2,2097,"RIO BRANCO, Acre, Brasil, ESCOLA JOELMA OLIVEIRA DE LIMA"
2022,RIO BRANCO,9,93,ESCOLA JOÃO PAULO I,7,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2022,RIO BRANCO,1,722,ESCOLA MARIA LÚCIA MOURA MARIN,11,3549,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA LÚCIA MOURA MARIN"
2022,SENADOR GUIOMARD,8,208,ESCOLA MONTEIRO LOBATO,2,1392,"SENADOR GUIOMARD, Acre, Brasil, ESCOLA MONTEIRO LOBATO"
2022,RIO BRANCO,9,371,JUNTA COMERCIAL DO ESTADO DO ACRE - JUCEAC,7,2232,"RIO BRANCO, Acre, Brasil, JUNTA COMERCIAL DO ESTADO DO ACRE - JUCEAC"
2022,RIO BRANCO,9,147,DETRAN-AC (EM FRENTE AG BANCO DO BRASIL ESTILO),6,1406,"RIO BRANCO, Acre, Brasil, DETRAN-AC (EM FRENTE AG BANCO DO BRASIL ESTILO)"
2022,XAPURI,2,13,GRUPO ESCOLAR PLACIDO DE CASTRO,5,1074,"XAPURI, Acre, Brasil, GRUPO ESCOLAR PLACIDO DE CASTRO"
2022,RIO BRANCO,9,416,ESCOLA ESTADUAL MAJOR JOÃO CÂNCIO,3,2003,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL MAJOR JOÃO CÂNCIO"
2022,RIO BRANCO,9,363,ESCOLA ESTADUAL PROFESSORA ELOZIRA DOS SANTOS TOMÉ,5,2216,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA ELOZIRA DOS SANTOS TOMÉ"
2022,RIO BRANCO,9,83,SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA,8,1171,"RIO BRANCO, Acre, Brasil, SECRETARIA DE ESTADO DE ASSISTENCIA SOCIAL - FUMBESA"
2022,RIO BRANCO,1,667,ESCOLA  MOZART DONIZETE,4,3360,"RIO BRANCO, Acre, Brasil, ESCOLA  MOZART DONIZETE"
2022,XAPURI,2,9,COLÉGIO DIVINA PROVIDÊNCIA,3,1031,"XAPURI, Acre, Brasil, COLÉGIO DIVINA PROVIDÊNCIA"
2022,RIO BRANCO,1,730,ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS,2,3573,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL LUIZA CARNEIRO DANTAS"
2022,PLÁCIDO DE CASTRO,8,156,POSTO DE SAUDE MARIO GOMES DA SILVA,2,1570,"PLÁCIDO DE CASTRO, Acre, Brasil, POSTO DE SAUDE MARIO GOMES DA SILVA"
2022,RIO BRANCO,1,739,ESCOLA VOVO MOCINHA,9,3590,"RIO BRANCO, Acre, Brasil, ESCOLA VOVO MOCINHA"
2022,RIO BRANCO,1,391,SENAI,24,2054,"RIO BRANCO, Acre, Brasil, SENAI"
2022,RIO BRANCO,1,676,IDAF - AVIÁRIO,3,3387,"RIO BRANCO, Acre, Brasil, IDAF - AVIÁRIO"
