DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,NR_CEP,LATITUDE,LONGITUDE,DS_SITU_LOCAL_VOTACAO,DS_SITU_SECAO,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR_SECAO,QT_ELEITOR_ELEICAO_FEDERAL,QT_ELEITOR_ELEICAO_ESTADUAL,ID_SECAO_2026,ID_LOCAL_2026,TERRITORIO_2026,RURAL_IDENTIFICADA,FONTE_CLASSIFICACAO_TERRITORIAL,CONFIANCA_CLASSIFICACAO_TERRITORIAL,LOCAL_ATIVO
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,442,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,322,322,322,01392|1|442,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,452,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,323,323,323,01392|1|452,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,460,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,334,334,334,01392|1|460,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,478,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,323,323,323,01392|1|478,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,485,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,322,322,322,01392|1|485,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,494,2542,ESCOLA PAULO FREIRE,"BR 364, KM 2, RAMAL DA UNIÃO",BELO JARDIM II,69990930,-10.0107046,-67.7768855,ATIVO,ATIVO,Com acessibilidade,327,327,327,01392|1|494,01392|1|2542,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,441,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,221,221,221,01392|1|441,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,458,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,226,226,226,01392|1|458,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,466,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,219,219,219,01392|1|466,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,519,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,227,227,227,01392|1|519,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,543,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,226,226,226,01392|1|543,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,558,2550,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),"TRAVESSA COMARA, 101",COMARA,69900000,-9.9978116,-67.8056687,ATIVO,ATIVO,Com acessibilidade,226,226,226,01392|1|558,01392|1|2550,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,97,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,218,218,218,01392|1|97,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,98,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,219,219,219,01392|1|98,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,99,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,218,218,218,01392|1|99,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,422,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,228,228,228,01392|1|422,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,454,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,211,211,211,01392|1|454,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,482,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,215,215,215,01392|1|482,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,556,2569,ESCOLA MARIA ANGÉLICA DE CASTRO,"RUA 24 DE JANEIRO, 125",CENTRO,69905596,-9.9795681,-67.8069783,ATIVO,ATIVO,Com acessibilidade,217,217,217,01392|1|556,01392|1|2569,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,434,2577,ESCOLA JOSE CHALUB LEITE,"RUA EDMUNDO PINTO, 861",AREAL,69900000,-10.0027685,-67.8008759,ATIVO,ATIVO,Com acessibilidade,270,270,270,01392|1|434,01392|1|2577,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,449,2577,ESCOLA JOSE CHALUB LEITE,"RUA EDMUNDO PINTO, 861",AREAL,69900000,-10.0027685,-67.8008759,ATIVO,ATIVO,Com acessibilidade,266,266,266,01392|1|449,01392|1|2577,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,465,2577,ESCOLA JOSE CHALUB LEITE,"RUA EDMUNDO PINTO, 861",AREAL,69900000,-10.0027685,-67.8008759,ATIVO,ATIVO,Com acessibilidade,264,264,264,01392|1|465,01392|1|2577,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,825,2577,ESCOLA JOSE CHALUB LEITE,"RUA EDMUNDO PINTO, 861",AREAL,69900000,-10.0027685,-67.8008759,ATIVO,ATIVO,Com acessibilidade,263,263,263,01392|1|825,01392|1|2577,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,435,2585,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTE - DNIT,"BR 364, 4.274, LOTEAMENTO SANTA HELENA",BAIRRO DA CORRENTE,69908768,-10.0119909,-67.7955158,ATIVO,ATIVO,Com acessibilidade,269,269,269,01392|1|435,01392|1|2585,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,451,2585,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTE - DNIT,"BR 364, 4.274, LOTEAMENTO SANTA HELENA",BAIRRO DA CORRENTE,69908768,-10.0119909,-67.7955158,ATIVO,ATIVO,Com acessibilidade,277,277,277,01392|1|451,01392|1|2585,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,492,2585,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTE - DNIT,"BR 364, 4.274, LOTEAMENTO SANTA HELENA",BAIRRO DA CORRENTE,69908768,-10.0119909,-67.7955158,ATIVO,ATIVO,Com acessibilidade,277,277,277,01392|1|492,01392|1|2585,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,327,2615,SECRETARIA DE ESTADO DE COMUNICAÇÃO - SECOM,"RUA FRANCO RIBEIRO, 51",CENTRO,69900000,-9.973865,-67.8107522,ATIVO,ATIVO,Com acessibilidade,202,202,202,01392|1|327,01392|1|2615,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,456,2666,ESCOLA SANTO ANTONIO II,"BR 364, KM 08 - RAM.  BELO JARDIM, KM 07, VILA BELO JARDIM",ZONA RURAL,69900050,-9.9673168,-67.7311486,ATIVO,ATIVO,Com acessibilidade,327,327,327,01392|1|456,01392|1|2666,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,481,2666,ESCOLA SANTO ANTONIO II,"BR 364, KM 08 - RAM.  BELO JARDIM, KM 07, VILA BELO JARDIM",ZONA RURAL,69900050,-9.9673168,-67.7311486,ATIVO,ATIVO,Com acessibilidade,330,330,330,01392|1|481,01392|1|2666,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,557,2666,ESCOLA SANTO ANTONIO II,"BR 364, KM 08 - RAM.  BELO JARDIM, KM 07, VILA BELO JARDIM",ZONA RURAL,69900050,-9.9673168,-67.7311486,ATIVO,ATIVO,Com acessibilidade,327,327,327,01392|1|557,01392|1|2666,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,459,2674,ESCOLA BENFICA,"ROD AC 40, KM 08, RAMAL BENFICA",VILA ACRE,69909800,-10.0468981,-67.7910701,ATIVO,ATIVO,Com acessibilidade,322,322,322,01392|1|459,01392|1|2674,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,468,2674,ESCOLA BENFICA,"ROD AC 40, KM 08, RAMAL BENFICA",VILA ACRE,69909800,-10.0468981,-67.7910701,ATIVO,ATIVO,Com acessibilidade,332,332,332,01392|1|468,01392|1|2674,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,484,2674,ESCOLA BENFICA,"ROD AC 40, KM 08, RAMAL BENFICA",VILA ACRE,69909800,-10.0468981,-67.7910701,ATIVO,ATIVO,Com acessibilidade,329,329,329,01392|1|484,01392|1|2674,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,836,2674,ESCOLA BENFICA,"ROD AC 40, KM 08, RAMAL BENFICA",VILA ACRE,69909800,-10.0468981,-67.7910701,ATIVO,ATIVO,Com acessibilidade,121,0,0,01392|1|836,01392|1|2674,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,862,2674,ESCOLA BENFICA,"ROD AC 40, KM 08, RAMAL BENFICA",VILA ACRE,69909800,-10.0468981,-67.7910701,ATIVO,ATIVO,Sem acessibilidade,119,240,240,01392|1|862,01392|1|2674,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,464,2690,SEST/SENAT,"ROD. AC 40, KM 05, N. 2000",VILA ACRE,69900000,-10.0277545,-67.7991818,ATIVO,ATIVO,Com acessibilidade,319,319,319,01392|1|464,01392|1|2690,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,476,2690,SEST/SENAT,"ROD. AC 40, KM 05, N. 2000",VILA ACRE,69900000,-10.0277545,-67.7991818,ATIVO,ATIVO,Com acessibilidade,326,326,326,01392|1|476,01392|1|2690,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,491,2690,SEST/SENAT,"ROD. AC 40, KM 05, N. 2000",VILA ACRE,69900000,-10.0277545,-67.7991818,ATIVO,ATIVO,Com acessibilidade,318,318,318,01392|1|491,01392|1|2690,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,506,2690,SEST/SENAT,"ROD. AC 40, KM 05, N. 2000",VILA ACRE,69900000,-10.0277545,-67.7991818,ATIVO,ATIVO,Com acessibilidade,324,324,324,01392|1|506,01392|1|2690,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,827,2690,SEST/SENAT,"ROD. AC 40, KM 05, N. 2000",VILA ACRE,69900000,-10.0277545,-67.7991818,ATIVO,ATIVO,Com acessibilidade,328,328,328,01392|1|827,01392|1|2690,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,473,2712,ESCOLA PROFESSOR JOSUÉ FERNANDES,"RUA COELHO, RECANTO DOS BURITIS",RECANTO DOS BURITIS,69900000,-10.0028443,-67.7931509,ATIVO,ATIVO,Com acessibilidade,282,282,282,01392|1|473,01392|1|2712,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,499,2712,ESCOLA PROFESSOR JOSUÉ FERNANDES,"RUA COELHO, RECANTO DOS BURITIS",RECANTO DOS BURITIS,69900000,-10.0028443,-67.7931509,ATIVO,ATIVO,Com acessibilidade,287,287,287,01392|1|499,01392|1|2712,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,509,2712,ESCOLA PROFESSOR JOSUÉ FERNANDES,"RUA COELHO, RECANTO DOS BURITIS",RECANTO DOS BURITIS,69900000,-10.0028443,-67.7931509,ATIVO,ATIVO,Com acessibilidade,281,281,281,01392|1|509,01392|1|2712,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,555,2712,ESCOLA PROFESSOR JOSUÉ FERNANDES,"RUA COELHO, RECANTO DOS BURITIS",RECANTO DOS BURITIS,69900000,-10.0028443,-67.7931509,ATIVO,ATIVO,Com acessibilidade,276,276,276,01392|1|555,01392|1|2712,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,810,2712,ESCOLA PROFESSOR JOSUÉ FERNANDES,"RUA COELHO, RECANTO DOS BURITIS",RECANTO DOS BURITIS,69900000,-10.0028443,-67.7931509,ATIVO,ATIVO,Com acessibilidade,271,271,271,01392|1|810,01392|1|2712,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,463,2720,ESCOLA DUQUE DE CAXIAS,"BR, 364, KM 04",BELO JARDIM II,69900000,-10.0118461,-67.7744809,ATIVO,ATIVO,Com acessibilidade,325,325,325,01392|1|463,01392|1|2720,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,469,2720,ESCOLA DUQUE DE CAXIAS,"BR, 364, KM 04",BELO JARDIM II,69900000,-10.0118461,-67.7744809,ATIVO,ATIVO,Com acessibilidade,317,317,317,01392|1|469,01392|1|2720,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,472,2720,ESCOLA DUQUE DE CAXIAS,"BR, 364, KM 04",BELO JARDIM II,69900000,-10.0118461,-67.7744809,ATIVO,ATIVO,Com acessibilidade,324,324,324,01392|1|472,01392|1|2720,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,505,2720,ESCOLA DUQUE DE CAXIAS,"BR, 364, KM 04",BELO JARDIM II,69900000,-10.0118461,-67.7744809,ATIVO,ATIVO,Com acessibilidade,319,319,319,01392|1|505,01392|1|2720,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,487,2763,ESCOLA DR. JOSÉ CARVALHO,"RODOVIA AC 40 KM 09, RAMAL DA PALHEIRA, KM 1",VILA ACRE,69900000,-10.0627157,-67.7802353,ATIVO,ATIVO,Com acessibilidade,287,287,287,01392|1|487,01392|1|2763,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,517,2763,ESCOLA DR. JOSÉ CARVALHO,"RODOVIA AC 40 KM 09, RAMAL DA PALHEIRA, KM 1",VILA ACRE,69900000,-10.0627157,-67.7802353,ATIVO,ATIVO,Com acessibilidade,280,280,280,01392|1|517,01392|1|2763,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,551,2763,ESCOLA DR. JOSÉ CARVALHO,"RODOVIA AC 40 KM 09, RAMAL DA PALHEIRA, KM 1",VILA ACRE,69900000,-10.0627157,-67.7802353,ATIVO,ATIVO,Com acessibilidade,284,284,284,01392|1|551,01392|1|2763,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,489,2771,ESCOLA RURAL SÃO PEDRO I,"ESTRADA DO AMAPÁ, RAMAL DA PIÇAREIRA, KM 14 - SERINGAL BENFICA",ZONA RURAL,69900000,-10.0887627,-67.8204514,ATIVO,ATIVO,Com acessibilidade,257,257,257,01392|1|489,01392|1|2771,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,544,2771,ESCOLA RURAL SÃO PEDRO I,"ESTRADA DO AMAPÁ, RAMAL DA PIÇAREIRA, KM 14 - SERINGAL BENFICA",ZONA RURAL,69900000,-10.0887627,-67.8204514,ATIVO,ATIVO,Com acessibilidade,245,245,245,01392|1|544,01392|1|2771,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,856,2771,ESCOLA RURAL SÃO PEDRO I,"ESTRADA DO AMAPÁ, RAMAL DA PIÇAREIRA, KM 14 - SERINGAL BENFICA",ZONA RURAL,69900000,-10.0887627,-67.8204514,ATIVO,ATIVO,Sem acessibilidade,196,196,196,01392|1|856,01392|1|2771,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,488,2780,ESCOLA MAURICILA SANTANA,"PROJETO DE ASSENTAMENTO BENFICA, RAMAL DA GARAPEIRA, KM 03",VILA BENFICA,69900050,-10.0690439,-67.8001699,ATIVO,ATIVO,Com acessibilidade,281,362,362,01392|1|488,01392|1|2780,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,547,2780,ESCOLA MAURICILA SANTANA,"PROJETO DE ASSENTAMENTO BENFICA, RAMAL DA GARAPEIRA, KM 03",VILA BENFICA,69900050,-10.0690439,-67.8001699,ATIVO,ATIVO,Com acessibilidade,282,282,282,01392|1|547,01392|1|2780,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,818,2780,ESCOLA MAURICILA SANTANA,"PROJETO DE ASSENTAMENTO BENFICA, RAMAL DA GARAPEIRA, KM 03",VILA BENFICA,69900050,-10.0690439,-67.8001699,ATIVO,ATIVO,Com acessibilidade,288,288,288,01392|1|818,01392|1|2780,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,865,2780,ESCOLA MAURICILA SANTANA,"PROJETO DE ASSENTAMENTO BENFICA, RAMAL DA GARAPEIRA, KM 03",VILA BENFICA,69900050,-10.0690439,-67.8001699,ATIVO,ATIVO,Sem acessibilidade,81,0,0,01392|1|865,01392|1|2780,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,486,2798,ESCOLA BELO JARDIM,"BR 364, KM 02, S/N RAMAL DA ZEZÉ",BELO JARDIM I,69900000,-10.0089831,-67.7755628,ATIVO,ATIVO,Com acessibilidade,286,286,286,01392|1|486,01392|1|2798,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,513,2798,ESCOLA BELO JARDIM,"BR 364, KM 02, S/N RAMAL DA ZEZÉ",BELO JARDIM I,69900000,-10.0089831,-67.7755628,ATIVO,ATIVO,Com acessibilidade,289,289,289,01392|1|513,01392|1|2798,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,549,2798,ESCOLA BELO JARDIM,"BR 364, KM 02, S/N RAMAL DA ZEZÉ",BELO JARDIM I,69900000,-10.0089831,-67.7755628,ATIVO,ATIVO,Com acessibilidade,296,296,296,01392|1|549,01392|1|2798,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,490,2801,ESCOLA SANTA MARIA II,"ROD AC 40, KM 10 - RAMAL DA CASTANHEIRA, KM 1",SANTA MARIA,69900000,-10.0486791,-67.7713291,ATIVO,ATIVO,Com acessibilidade,345,345,345,01392|1|490,01392|1|2801,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,510,2801,ESCOLA SANTA MARIA II,"ROD AC 40, KM 10 - RAMAL DA CASTANHEIRA, KM 1",SANTA MARIA,69900000,-10.0486791,-67.7713291,ATIVO,ATIVO,Com acessibilidade,345,345,345,01392|1|510,01392|1|2801,REVISAR CLASSIFICAÇÃO,False,"Indício territorial no nome, bairro ou endereço; requer conferência",BAIXA,True
